date,location_pool_id,water_year,water_level_in
2024-01-03,Del Sol/Camino Corto - 8,2024,0
2024-01-03,Del Sol/Camino Corto - 7,2024,4.5
2024-01-03,Ellwood Mesa - Reference,2024,1.75
2024-01-04,West Campus - 9,2024,3.5
2024-01-04,West Campus - 8,2024,0
2024-01-04,West Campus - 13,2024,0
2024-01-04,West Campus - 10,2024,2.75
2024-01-04,West Campus - 11,2024,0.875
2024-01-04,West Campus - 6,2024,7
2024-01-04,West Campus - 7,2024,0
2024-01-05,More Mesa - Main,2024,5.4
2024-01-06,North Campus Open Space - 7,2024,11.5
2024-01-06,North Campus Open Space - 8,2024,12.75
2024-01-06,North Campus Open Space - 9,2024,0.75
2024-01-06,North Campus Open Space - 6,2024,0
2024-01-06,North Campus Open Space - 3,2024,0
2024-01-06,North Campus Open Space - 5,2024,6.25
2024-01-06,North Campus Open Space - 4,2024,9.75
2024-01-06,North Campus Open Space - 2,2024,4
2024-01-06,North Campus Open Space - 1,2024,3.5
2024-01-06,South Parcel - SWW,2024,1
2024-01-06,South Parcel - 1,2024,6.5
2024-01-06,South Parcel - 2,2024,13.5
2024-01-06,South Parcel - 3,2024,12.75
2024-01-06,South Parcel - 4,2024,11
2024-01-06,South Parcel - 6,2024,19
2024-01-06,South Parcel - 6,2024,10
2024-01-06,South Parcel - 7,2024,10.25
2024-01-06,South Parcel - 8,2024,0.5
2024-01-06,South Parcel - 9,2024,0
2024-01-08,North Parcel - 6,2024,10.5
2024-01-08,North Parcel - 7,2024,10.5
2024-01-08,North Parcel - 9,2024,9.75
2024-01-08,North Parcel - 3,2024,11.25
2024-01-08,North Parcel - 4,2024,7.5
2024-01-08,North Parcel - 14,2024,9.75
2024-01-08,North Parcel - 5,2024,16
2024-01-08,North Parcel - Ph1,2024,12
2024-01-08,North Parcel - West Pond,2024,30
2024-01-10,Del Sol/Camino Corto - N,2024,0.5
2024-01-10,Del Sol/Camino Corto - V,2024,0.25
2024-01-10,Del Sol/Camino Corto - E,2024,1
2024-01-10,Del Sol/Camino Corto - W,2024,2.75
2024-01-10,Del Sol/Camino Corto - F,2024,0
2024-01-10,Del Sol/Camino Corto - S,2024,0
2024-01-10,Del Sol/Camino Corto - K,2024,0
2024-01-10,Del Sol/Camino Corto - H,2024,0
2024-01-10,Del Sol/Camino Corto - I,2024,0
2024-01-10,Del Sol/Camino Corto - J,2024,0
2024-01-10,Del Sol/Camino Corto - L,2024,0
2024-01-10,Del Sol/Camino Corto - M,2024,0
2024-01-10,Del Sol/Camino Corto - G,2024,0
2024-01-10,Del Sol/Camino Corto - T,2024,0
2024-01-10,Del Sol/Camino Corto - N,2024,0.5
2024-01-10,Del Sol/Camino Corto - 6,2024,2.25
2024-01-10,Del Sol/Camino Corto - 2,2024,2.5
2024-01-10,Del Sol/Camino Corto - 3,2024,0.75
2024-01-10,Del Sol/Camino Corto - 4,2024,0
2024-01-10,Del Sol/Camino Corto - 5,2024,0
2024-01-10,Del Sol/Camino Corto - 8,2024,0
2024-01-10,Del Sol/Camino Corto - 7,2024,2.5
2024-01-10,Ellwood Mesa - Reference,2024,0
2024-01-11,More Mesa - Main,2024,3.75
2024-01-12,West Campus - 6,2024,4.375
2024-01-12,West Campus - 7,2024,0
2024-01-12,West Campus - 13,2024,0
2024-01-12,West Campus - 11,2024,0
2024-01-12,West Campus - 8,2024,0.75
2024-01-12,West Campus - 9,2024,0
2024-01-12,West Campus - 10,2024,0
2024-01-12,West Campus - 11,2024,0
2024-01-12,Storke Ranch - North East,2024,5.75
2024-01-12,Storke Ranch - South East,2024,3.75
2024-01-12,Storke Ranch - 2008,2024,0
2024-01-12,Storke Ranch - North,2024,0
2024-01-12,Storke Ranch - Main,2024,5.125
2024-01-12,Storke Ranch - South,2024,4.125
2024-01-12,Storke Ranch - 2018,2024,7
2024-01-16,South Parcel - SWW,2024,0
2024-01-16,South Parcel - 1,2024,3.25
2024-01-16,South Parcel - 2,2024,11.5
2024-01-16,South Parcel - 3,2024,11.76
2024-01-16,South Parcel - 4,2024,10
2024-01-16,South Parcel - 5,2024,17.5
2024-01-16,South Parcel - 6,2024,8.5
2024-01-16,South Parcel - 7,2024,9
2024-01-16,South Parcel - 8,2024,0
2024-01-16,South Parcel - 9,2024,0
2024-01-16,North Campus Open Space - 7,2024,3
2024-01-16,North Campus Open Space - 8,2024,10.75
2024-01-16,North Campus Open Space - 9,2024,0
2024-01-16,North Campus Open Space - 6,2024,0
2024-01-16,North Campus Open Space - 5,2024,0
2024-01-16,North Campus Open Space - 4,2024,8
2024-01-16,North Campus Open Space - 3,2024,0
2024-01-16,North Campus Open Space - 1,2024,2
2024-01-16,North Campus Open Space - 2,2024,3
2024-01-16,North Parcel - West Pond,2024,25
2024-01-15,Del Sol/Camino Corto - N,2024,0
2024-01-16,Del Sol/Camino Corto - V,2024,0
2024-01-16,Del Sol/Camino Corto - E,2024,0
2024-01-16,Del Sol/Camino Corto - F,2024,0
2024-01-16,Del Sol/Camino Corto - W,2024,0.125
2024-01-16,Del Sol/Camino Corto - S,2024,0
2024-01-16,Del Sol/Camino Corto - K,2024,0
2024-01-16,Del Sol/Camino Corto - L,2024,0
2024-01-16,Del Sol/Camino Corto - H,2024,0
2024-01-16,Del Sol/Camino Corto - I,2024,0
2024-01-16,Del Sol/Camino Corto - J,2024,0
2024-01-16,Del Sol/Camino Corto - M,2024,0
2024-01-16,Del Sol/Camino Corto - G,2024,0
2024-01-16,Del Sol/Camino Corto - T,2024,0
2024-01-16,Del Sol/Camino Corto - U,2024,0
2024-01-16,Del Sol/Camino Corto - 6,2024,0
2024-01-16,Del Sol/Camino Corto - 2,2024,0
2024-01-16,Del Sol/Camino Corto - 3,2024,0
2024-01-16,Del Sol/Camino Corto - 4,2024,0
2024-01-16,Del Sol/Camino Corto - 5,2024,0
2024-01-16,Del Sol/Camino Corto - 8,2024,0
2024-01-16,Del Sol/Camino Corto - 7,2024,0.5
2024-01-17,Ellwood Mesa - Reference,2024,0
2024-01-17,More Mesa - Main,2024,1.625
2024-01-19,South Parcel - SWW,2024,0
2024-01-19,South Parcel - 1,2024,0
2024-01-19,South Parcel - 2,2024,11.25
2024-01-19,South Parcel - 3,2024,11.75
2024-01-19,South Parcel - 4,2024,9.75
2024-01-19,South Parcel - 5,2024,17.25
2024-01-19,South Parcel - 6,2024,8.5
2024-01-19,South Parcel - 7,2024,8.75
2024-01-19,South Parcel - 8,2024,0
2024-01-19,South Parcel - 9,2024,0
2024-01-19,North Campus Open Space - 4,2024,7.75
2024-01-19,North Campus Open Space - 3,2024,0
2024-01-19,North Campus Open Space - 5,2024,0
2024-01-19,North Campus Open Space - 6,2024,0
2024-01-19,North Campus Open Space - 7,2024,0
2024-01-19,North Campus Open Space - 8,2024,10
2024-01-19,North Campus Open Space - 9,2024,0
2024-01-19,North Campus Open Space - 2,2024,1
2024-01-19,North Campus Open Space - 1,2024,1.25
2024-01-12,Storke Ranch - South,2024,4.125
2024-01-19,Storke Ranch - North East,2024,3.85
2024-01-19,Storke Ranch - south east,2024,1.95
2024-01-19,Storke Ranch - 2008,2024,0
2024-01-19,Storke Ranch - north,2024,0
2024-01-19,Storke Ranch - south,2024,0
2024-01-19,Storke Ranch - 2018,2024,2.45
2024-01-19,Storke Ranch - main,2024,2.9
2024-01-19,North Parcel - 6,2024,9
2024-01-19,North Parcel - 7,2024,9.5
2024-01-19,North Parcel - 9,2024,7.25
2024-01-19,North Parcel - 4,2024,6
2024-01-19,North Parcel - 3,2024,9.25
2024-01-19,North Parcel - 16,2024,4
2024-01-19,North Parcel - 14,2024,7.5
2024-01-19,North Parcel - Ph1,2024,7.75
2024-01-19,North Parcel - 19,2024,0
2024-01-19,North Parcel - West Pond,2024,30.5
2024-01-20,Del Sol/Camino Corto - V,2024,1.75
2024-01-20,Del Sol/Camino Corto - E,2024,2.5
2024-01-20,Del Sol/Camino Corto - F,2024,2
2024-01-20,Del Sol/Camino Corto - W,2024,3.25
2024-01-20,Del Sol/Camino Corto - S,2024,1.5
2024-01-20,Del Sol/Camino Corto - K,2024,0.5
2024-01-20,Del Sol/Camino Corto - L,2024,0
2024-01-20,Del Sol/Camino Corto - H,2024,1.25
2024-01-20,Del Sol/Camino Corto - I,2024,0.5
2024-01-20,Del Sol/Camino Corto - J,2024,1.75
2024-01-20,Del Sol/Camino Corto - M,2024,2.5
2024-01-20,Del Sol/Camino Corto - G,2024,1.5
2024-01-20,Del Sol/Camino Corto - T,2024,1.25
2024-01-20,Del Sol/Camino Corto - U,2024,1.25
2024-01-20,Del Sol/Camino Corto - 6,2024,2.75
2024-01-20,Del Sol/Camino Corto - 2,2024,2.75
2024-01-20,Del Sol/Camino Corto - 3,2024,2
2024-01-20,Del Sol/Camino Corto - 4,2024,1
2024-01-20,Del Sol/Camino Corto - 5,2024,0.75
2024-01-20,Del Sol/Camino Corto - 8,2024,0.5
2024-01-20,Del Sol/Camino Corto - 7,2024,2.5
2024-01-20,Del Sol/Camino Corto - N,2024,1
2024-01-21,More Mesa - Main,2024,5.5
2024-01-22,Ellwood Mesa - 2,2024,4.25
2024-01-22,Ellwood Mesa - 3,2024,5.25
2024-01-22,Ellwood Mesa - Reference,2024,15.25
2024-01-22,Ellwood Mesa - 5,2024,3.75
2024-01-25,More Mesa - Main,2024,8.75
2024-01-26,South Parcel - SWW,2024,7.25
2024-01-26,South Parcel - 1,2024,7
2024-01-26,South Parcel - 2,2024,12.75
2024-01-26,South Parcel - 3,2024,12.75
2024-01-26,South Parcel - 4,2024,11
2024-01-26,South Parcel - 5,2024,19
2024-01-26,South Parcel - 6,2024,10.25
2024-01-26,South Parcel - 7,2024,12
2024-01-26,South Parcel - 8,2024,10
2024-01-26,South Parcel - 9,2024,5.75
2024-01-26,North Campus Open Space - 1,2024,9
2024-01-26,North Campus Open Space - 2,2024,12
2024-01-26,North Campus Open Space - 6,2024,9
2024-01-26,North Campus Open Space - 5,2024,14
2024-01-26,North Campus Open Space - 4,2024,15
2024-01-26,North Campus Open Space - 3,2024,6.75
2024-01-26,North Campus Open Space - 7,2024,14.25
2024-01-26,North Campus Open Space - 8,2024,13.5
2024-01-26,North Campus Open Space - 9,2024,3.5
2024-01-26,North Parcel - 6,2024,11
2024-01-26,North Parcel - 7,2024,18
2024-01-26,North Parcel - 9,2024,10.25
2024-01-26,North Parcel - 3,2024,12
2024-01-26,North Parcel - 4,2024,8
2024-01-26,North Parcel - 16,2024,15.5
2024-01-26,North Parcel - 14,2024,14.75
2024-01-26,North Parcel - Ph1,2024,14.5
2024-01-26,North Parcel - 19,2024,9.75
2024-01-26,North Parcel - West Pond,2024,22
2023-12-22,West Campus - 1,2024,0
2023-12-22,West Campus - 3,2024,0
2023-12-22,West Campus - 2,2024,1.5
2023-12-22,West Campus - 4,2024,7.5
2023-12-22,West Campus - 5,2024,0
2023-12-22,West Campus - 6,2024,7
2023-12-22,West Campus - 7,2024,0
2023-12-29,West Campus - 1,2024,0
2023-12-29,West Campus - 3,2024,0
2023-12-29,West Campus - 2,2024,0
2023-12-29,West Campus - 5,2024,0
2023-12-29,West Campus - 7,2024,0
2023-12-29,West Campus - 4,2024,6
2023-12-29,West Campus - 6,2024,4.5
2024-01-05,West Campus - 1,2024,0
2024-01-05,West Campus - 3,2024,0
2024-01-05,West Campus - 2,2024,0
2024-01-05,West Campus - 5,2024,0
2024-01-05,West Campus - 7,2024,0
2024-01-05,West Campus - 4,2024,6.9
2024-01-05,West Campus - 6,2024,6.5
2024-01-12,West Campus - 1,2024,0
2024-01-12,West Campus - 3,2024,0
2024-01-12,West Campus - 2,2024,0
2024-01-12,West Campus - 5,2024,0
2024-01-12,West Campus - 7,2024,0
2024-01-12,West Campus - 4,2024,5
2024-01-12,West Campus - 6,2024,4.5
2024-01-26,West Campus - 1,2024,7.8
2024-01-26,West Campus - 3,2024,1.5
2024-01-26,West Campus - 2,2024,4.5
2024-01-26,West Campus - 4,2024,9.4
2024-01-26,West Campus - 5,2024,0
2024-01-26,West Campus - 6,2024,11
2024-01-26,West Campus - 7,2024,0
2024-01-27,Del Sol/Camino Corto - N,2024,5.25
2024-01-27,Del Sol/Camino Corto - V,2024,5
2024-01-27,Del Sol/Camino Corto - E,2024,7
2024-01-27,Del Sol/Camino Corto - F,2024,6.75
2024-01-27,Del Sol/Camino Corto - W,2024,12
2024-01-27,Del Sol/Camino Corto - S,2024,5.5
2024-01-27,Del Sol/Camino Corto - K,2024,6.75
2024-01-27,Del Sol/Camino Corto - L,2024,4.5
2024-01-27,Del Sol/Camino Corto - H,2024,8.25
2024-01-27,Del Sol/Camino Corto - I,2024,7.25
2024-01-27,Del Sol/Camino Corto - J,2024,8.5
2024-01-27,Del Sol/Camino Corto - M,2024,10.5
2024-01-27,Del Sol/Camino Corto - G,2024,6
2024-01-27,Del Sol/Camino Corto - T,2024,3.5
2024-01-27,Del Sol/Camino Corto - U,2024,7.5
2024-01-27,Del Sol/Camino Corto - 6,2024,7.75
2024-01-27,Del Sol/Camino Corto - 2,2024,9.75
2024-01-27,Del Sol/Camino Corto - 3,2024,6
2024-01-27,Del Sol/Camino Corto - 4,2024,4.75
2024-01-27,Del Sol/Camino Corto - 5,2024,5
2024-01-27,Del Sol/Camino Corto - 8,2024,3.75
2024-01-27,Del Sol/Camino Corto - 7,2024,8
2024-01-30,West Campus - 6,2024,10.25
2024-01-30,West Campus - 7,2024,0
2024-01-30,West Campus - 8,2024,0
2024-01-30,West Campus - 11,2024,0.06
2024-01-30,West Campus - 8 in,2024,14.94
2024-01-30,West Campus - 10,2024,8.81
2024-01-30,West Campus - 13,2024,0
2023-12-29,Sierra Madre - Central Wetland,2024,24
2024-01-05,Sierra Madre - Central Wetland,2024,23
2024-01-12,Sierra Madre - Central Wetland,2024,24
2024-01-19,Sierra Madre - Central Wetland,2024,24
2024-01-26,Sierra Madre - Central Wetland,2024,23
2024-02-02,North Parcel - West pond,2024,28
2024-02-02,North Parcel - 6,2024,11.75
2024-02-02,North Parcel - 7,2024,18
2024-02-02,North Parcel - 9,2024,12.75
2024-02-02,North Parcel - 16,2024,16
2024-02-02,North Parcel - 14,2024,16
2024-02-02,North Parcel - Ph1,2024,15
2024-02-02,North Parcel - 19,2024,12.5
2024-02-02,South Parcel - SWW,2024,11
2024-02-02,South Parcel - 1,2024,8.25
2024-02-02,South Parcel - 2,2024,13
2024-02-02,South Parcel - 3,2024,12
2024-02-02,South Parcel - 4,2024,11.5
2024-02-02,South Parcel - 5,2024,19.5
2024-02-02,South Parcel - 6,2024,10.75
2024-02-02,South Parcel - 7,2024,13
2024-02-02,South Parcel - 8,2024,12.25
2024-02-02,South Parcel - 9,2024,9
2024-02-02,North Campus Open Space - 1,2024,17.75
2024-02-02,North Campus Open Space - 2,2024,18
2024-02-02,North Campus Open Space - 3,2024,18
2024-02-02,North Campus Open Space - 4,2024,16
2024-02-02,North Campus Open Space - 5,2024,15
2024-02-02,North Campus Open Space - 6,2024,12
2024-02-02,North Campus Open Space - 7,2024,15.5
2024-02-02,North Campus Open Space - 8,2024,14
2024-02-02,North Campus Open Space - 9,2024,5
2024-02-02,West Campus - 1,2024,10.75
2024-02-02,West Campus - 3,2024,6
2024-02-02,West Campus - 2,2024,6.75
2024-02-02,West Campus - 4,2024,12.5
2024-02-02,West Campus - 5,2024,6
2024-02-02,West Campus - 6,2024,13
2024-02-02,West Campus - 7,2024,1
2024-02-02,Storke Ranch - Main,2024,17.5
2024-02-02,Storke Ranch - East North,2024,8.5
2024-02-02,Storke Ranch - East S,2024,6.8
2024-02-02,Storke Ranch - 2018,2024,11.5
2024-02-02,Storke Ranch - South,2024,13.25
2024-02-02,Storke Ranch - 2008,2024,11.2
2024-02-02,Storke Ranch - North,2024,11
2024-02-02,North Parcel - 3,2024,12
2024-02-02,North Parcel - 4,2024,8.25
2024-02-02,Ellwood Mesa - 2,2024,3
2024-02-02,Ellwood Mesa - 3,2024,3.5
2024-02-02,Ellwood Mesa - 5,2024,2.75
2024-02-02,Ellwood Mesa - Reference,2024,14.25
2024-02-03,More Mesa - Main,2024,15
2024-02-03,Del Sol/Camino Corto - N,2024,10
2024-02-03,Del Sol/Camino Corto - V,2024,9.75
2024-02-03,Del Sol/Camino Corto - E,2024,12
2024-02-03,Del Sol/Camino Corto - W,2024,15.5
2024-02-03,Del Sol/Camino Corto - F,2024,10.25
2024-02-03,Del Sol/Camino Corto - S,2024,11.5
2024-02-03,Del Sol/Camino Corto - K,2024,10.5
2024-02-03,Del Sol/Camino Corto - H,2024,14.5
2024-02-03,Del Sol/Camino Corto - I,2024,11.25
2024-02-03,Del Sol/Camino Corto - J,2024,12.5
2024-02-03,Del Sol/Camino Corto - L,2024,7.75
2024-02-03,Del Sol/Camino Corto - M,2024,0
2024-02-03,Del Sol/Camino Corto - G,2024,7.75
2024-02-03,Del Sol/Camino Corto - T,2024,5
2024-02-03,Del Sol/Camino Corto - U,2024,9.5
2024-02-03,Del Sol/Camino Corto - 6,2024,13
2024-02-03,Del Sol/Camino Corto - 2,2024,11.5
2024-02-03,Del Sol/Camino Corto - 3,2024,13.25
2024-02-03,Del Sol/Camino Corto - 4,2024,12.75
2024-02-03,Del Sol/Camino Corto - 5,2024,10.5
2024-02-03,Del Sol/Camino Corto - 8,2024,11
2024-02-03,Del Sol/Camino Corto - 7,2024,10.75
2024-02-05,More Mesa - Main,2024,16
2024-02-02,West Campus - 13,2024,5.5
2024-02-02,West Campus - 8,2024,9.5
2024-02-02,West Campus - 9,2024,7.75
2024-02-02,West Campus - 10,2024,8.5
2024-02-02,West Campus - 11,2024,8.625
2024-02-02,West Campus - 6,2024,13
2024-02-02,West Campus - 7,2024,1
2024-02-08,More Mesa - Main,2024,15.5
2024-02-09,North Parcel - West Pond,2024,25
2024-02-09,South Parcel - SWW,2024,10.5
2024-02-09,South Parcel - 1,2024,8
2024-02-09,South Parcel - 2,2024,13
2024-02-09,South Parcel - 3,2024,13
2024-02-09,South Parcel - 4,2024,11.5
2024-02-09,South Parcel - 5,2024,19.5
2024-02-09,South Parcel - 6,2024,10.75
2024-02-09,South Parcel - 7,2024,12
2024-02-09,South Parcel - 8,2024,12.25
2024-02-09,South Parcel - 9,2024,7.5
2024-02-09,North Campus Open Space - 1,2024,19.5
2024-02-09,North Campus Open Space - 2,2024,18
2024-02-09,North Campus Open Space - 3,2024,16
2024-02-09,North Campus Open Space - 4,2024,15.25
2024-02-09,North Campus Open Space - 5,2024,14.75
2024-02-09,North Campus Open Space - 6,2024,11
2024-02-09,North Campus Open Space - 7,2024,15
2024-02-09,North Campus Open Space - 8,2024,14
2024-02-09,North Campus Open Space - 9,2024,4.75
2024-02-09,North Parcel - 6,2024,11.75
2024-02-09,North Parcel - 7,2024,18
2024-02-09,North Parcel - 9,2024,11.5
2024-02-09,North Parcel - 3,2024,12.25
2024-02-09,North Parcel - 4,2024,8
2024-02-09,North Parcel - 16,2024,16
2024-02-09,North Parcel - 14,2024,16
2024-02-09,North Parcel - Ph1,2024,15
2024-02-09,North Parcel - 19,2024,12.25
2024-02-09,Storke Ranch - Main,2024,17
2024-02-09,Storke Ranch - East - North,2024,8.6
2024-02-09,Storke Ranch - East - South,2024,6.7
2024-02-09,Storke Ranch - 2018,2024,11.5
2024-02-09,Storke Ranch - South,2024,13.3
2024-02-09,Storke Ranch - North,2024,11
2024-02-09,Storke Ranch - 2008,2024,11.4
2024-02-10,Del Sol/Camino Corto - N,2024,12
2024-02-10,Del Sol/Camino Corto - V,2024,11.75
2024-02-10,Del Sol/Camino Corto - E,2024,12.5
2024-02-10,Del Sol/Camino Corto - W,2024,15.5
2024-02-10,Del Sol/Camino Corto - F,2024,10.5
2024-02-10,Del Sol/Camino Corto - S,2024,11.75
2024-02-10,Del Sol/Camino Corto - L,2024,7
2024-02-10,Del Sol/Camino Corto - K,2024,10.5
2024-02-10,Del Sol/Camino Corto - H,2024,14.75
2024-02-10,Del Sol/Camino Corto - I,2024,10.75
2024-02-10,Del Sol/Camino Corto - J,2024,11.5
2024-02-10,Del Sol/Camino Corto - M,2024,12.5
2024-02-10,Del Sol/Camino Corto - G,2024,7.5
2024-02-10,Del Sol/Camino Corto - T,2024,4.75
2024-02-10,Del Sol/Camino Corto - U,2024,9.25
2024-02-10,Del Sol/Camino Corto - 6,2024,13.5
2024-02-10,Del Sol/Camino Corto - 2,2024,11.5
2024-02-10,Del Sol/Camino Corto - 3,2024,13
2024-02-10,Del Sol/Camino Corto - 4,2024,12.75
2024-02-10,Del Sol/Camino Corto - 5,2024,10.25
2024-02-10,Del Sol/Camino Corto - 8,2024,10.75
2024-02-10,Del Sol/Camino Corto - 7,2024,10.75
2024-02-12,Ellwood Mesa - 2,2024,1.75
2024-02-12,Ellwood Mesa - 3,2024,0.75
2024-02-12,Ellwood Mesa - 5,2024,2
2024-02-12,Ellwood Mesa - Reference,2024,13
2024-02-10,More Mesa - Main,2024,14.75
2024-02-16,North Parcel - West Pond,2024,21.5
2024-02-16,South Parcel - SWW,2024,2.5
2024-02-16,South Parcel - 1,2024,5
2024-02-16,South Parcel - 2,2024,12.5
2024-02-16,South Parcel - 3,2024,12
2024-02-16,South Parcel - 4,2024,11
2024-02-16,South Parcel - 5,2024,18.5
2024-02-16,South Parcel - 6,2024,10
2024-02-16,South Parcel - 7,2024,8
2024-02-16,South Parcel - 8,2024,8.25
2024-02-16,South Parcel - 9,2024,4.75
2024-02-16,North Campus Open Space - 6,2024,0
2024-02-16,North Campus Open Space - 5,2024,2.5
2024-02-16,North Campus Open Space - 4,2024,14
2024-02-16,North Campus Open Space - 3,2024,1.25
2024-02-16,North Campus Open Space - 7,2024,7
2024-02-16,North Campus Open Space - 8,2024,13
2024-02-16,North Campus Open Space - 9,2024,0
2024-02-16,North Campus Open Space - 2,2024,17
2024-02-16,Storke Ranch - Main,2024,11
2024-02-16,North Campus Open Space - 1,2024,18.75
2024-02-16,Storke Ranch - East N,2024,7
2024-02-16,Storke Ranch - East S,2024,5.5
2024-02-16,Storke Ranch - 2018,2024,9.3
2024-02-16,Storke Ranch - South,2024,11.75
2024-02-16,Storke Ranch - North,2024,9.4
2024-02-16,Storke Ranch - 2008,2024,9
2024-02-16,North Parcel - 6,2024,10.5
2024-02-16,North Parcel - 7,2024,17
2024-02-16,North Parcel - 9,2024,9
2024-02-16,North Parcel - 3,2024,11
2024-02-16,North Parcel - 4,2024,7.25
2024-02-16,North Parcel - 14,2024,15
2024-02-16,North Parcel - 16,2024,15.75
2024-02-16,North Parcel - Ph1,2024,13
2024-02-16,North Parcel - 19,2024,11.25
2024-02-18,More Mesa - Main,2024,14.125
2024-02-17,Del Sol/Camino Corto - N,2024,10.5
2024-02-17,Del Sol/Camino Corto - V,2024,10.25
2024-02-17,Del Sol/Camino Corto - E,2024,10.75
2024-02-17,Del Sol/Camino Corto - W,2024,13.75
2024-02-17,Del Sol/Camino Corto - F,2024,8.5
2024-02-17,Del Sol/Camino Corto - S,2024,10.5
2024-02-17,Del Sol/Camino Corto - K,2024,8.5
2024-02-17,Del Sol/Camino Corto - H,2024,12.25
2024-02-17,Del Sol/Camino Corto - I,2024,6.75
2024-02-17,Del Sol/Camino Corto - J,2024,7.75
2024-02-17,Del Sol/Camino Corto - L,2024,4
2024-02-17,Del Sol/Camino Corto - M,2024,9.5
2024-02-17,Del Sol/Camino Corto - G,2024,6
2024-02-17,Del Sol/Camino Corto - T,2024,2.75
2024-02-17,Del Sol/Camino Corto - U,2024,7.5
2024-02-17,Del Sol/Camino Corto - 6,2024,12
2024-02-17,Del Sol/Camino Corto - 2,2024,10
2024-02-17,Del Sol/Camino Corto - 3,2024,9.25
2024-02-17,Del Sol/Camino Corto - 4,2024,11.25
2024-02-17,Del Sol/Camino Corto - 5,2024,7.5
2024-02-17,Del Sol/Camino Corto - 8,2024,7.5
2024-02-17,Del Sol/Camino Corto - 7,2024,9.5
2024-02-21,More Mesa - Main,2024,16.25
2024-02-23,Coal Oil Point - 9,2024,7
2024-02-23,Coal Oil Point - 8,2024,8.81
2024-02-23,Coal Oil Point - 13,2024,5.88
2024-02-23,Coal Oil Point - 11,2024,8.88
2024-02-23,Coal Oil Point - 7,2024,1.5
2024-02-23,Coal Oil Point - 6,2024,13
2024-02-23,Storke Ranch - Main pool,2024,16.5
2024-02-23,Storke Ranch - East N,2024,8.5
2024-02-23,Storke Ranch - East S,2024,6.7
2024-02-23,Storke Ranch - 2018,2024,11.6
2024-02-23,Storke Ranch - South,2024,13.4
2024-02-23,Storke Ranch - North,2024,11
2024-02-23,Storke Ranch - 2008,2024,11.2
2024-02-23,Del Sol/Camino Corto - N,2024,12.5
2024-02-23,Del Sol/Camino Corto - V,2024,12.5
2024-02-23,Del Sol/Camino Corto - E,2024,13.5
2024-02-23,Del Sol/Camino Corto - W,2024,16
2024-02-23,Del Sol/Camino Corto - F,2024,11
2024-02-23,Del Sol/Camino Corto - S,2024,11.75
2024-02-23,Del Sol/Camino Corto - K,2024,10.5
2024-02-23,Del Sol/Camino Corto - H,2024,14.75
2024-02-23,Del Sol/Camino Corto - I,2024,11
2024-02-23,Del Sol/Camino Corto - J,2024,12
2024-02-23,Del Sol/Camino Corto - L,2024,7.75
2024-02-23,Del Sol/Camino Corto - M,2024,12.75
2024-02-23,Del Sol/Camino Corto - G,2024,8.5
2024-02-23,Del Sol/Camino Corto - T,2024,5
2024-02-23,Del Sol/Camino Corto - U,2024,9.75
2024-02-23,Del Sol/Camino Corto - 6,2024,14
2024-02-23,Del Sol/Camino Corto - 2,2024,12
2024-02-23,Del Sol/Camino Corto - 3,2024,13.5
2024-02-23,Del Sol/Camino Corto - 4,2024,13.75
2024-02-23,Del Sol/Camino Corto - 5,2024,10.25
2024-02-23,Del Sol/Camino Corto - 8,2024,11
2024-02-23,Del Sol/Camino Corto - 7,2024,10.75
2024-02-23,Ellwood Mesa - 2,2024,2.5
2024-02-23,Ellwood Mesa - 3,2024,3
2024-02-23,Ellwood Mesa - Reference,2024,14.5
2024-02-23,Ellwood Mesa - 5,2024,2.75
2024-02-24,North Parcel - West Pond,2024,23.5
2024-02-24,South Parcel - SWW,2024,9.25
2024-02-24,South Parcel - 1,2024,7.5
2024-02-24,South Parcel - 2,2024,13
2024-02-24,South Parcel - 3,2024,12.75
2024-02-24,South Parcel - 4,2024,11.5
2024-02-24,South Parcel - 5,2024,19
2024-02-24,South Parcel - 6,2024,10.5
2024-02-24,South Parcel - 7,2024,13.75
2024-02-24,South Parcel - 8,2024,12
2024-02-24,South Parcel - 9,2024,7
2024-02-24,North Campus Open Space - 1,2024,19.5
2024-02-24,North Campus Open Space - 2,2024,18
2024-02-24,North Campus Open Space - 3,2024,18
2024-02-24,North Campus Open Space - 4,2024,15
2024-02-24,North Campus Open Space - 5,2024,14.5
2024-02-24,North Campus Open Space - 6,2024,9.5
2024-02-24,North Campus Open Space - 7,2024,14.5
2024-02-24,North Campus Open Space - 8,2024,14
2024-02-24,North Campus Open Space - 9,2024,4.5
2024-02-24,North Parcel - 6,2024,11.5
2024-02-24,North Parcel - 7,2024,18
2024-02-24,North Parcel - 9,2024,11.5
2024-02-24,North Parcel - 3,2024,12
2024-02-24,North Parcel - 4,2024,8
2024-02-24,North Parcel - 14,2024,15.5
2024-02-24,North Parcel - 16,2024,16.5
2024-02-24,North Parcel - PH1,2024,15
2024-02-24,North Parcel - 19,2024,12.25
2024-02-22,West Campus - 11,2024,9.125
2024-02-22,West Campus - 10,2024,8.125
2024-02-22,West Campus - 9,2024,7.875
2024-02-22,West Campus - 8,2024,9.875
2024-02-22,West Campus - 13,2024,6.375
2024-02-22,West Campus - 7,2024,1.375
2024-02-22,West Campus - 6,2024,13
2024-03-01,West Campus - 7,2024,0
2024-03-01,West Campus - 6,2024,12
